Index,offset,difference
1703,0.1617,0.04441690444946289
1704,0.1663,0.0473630428314209
1705,0.1701,0.04664111137390137
1706,0.1757,0.0460360050201416
1707,0.1758,0.044815778732299805
1708,0.1768,0.04584908485412598
1709,0.1823,0.045361995697021484
1710,0.1328,0.04575514793395996
1711,0.1318,0.045404911041259766
1712,0.2194,0.07681393623352051
1713,0.2817,0.04285740852355957
1714,0.2660,0.043725013732910156
1715,0.2443,0.044243812561035156
1716,0.2721,0.04318809509277344
1717,0.2469,0.04316306114196777
1718,0.2386,0.04233193397521973
1719,0.2394,0.04387688636779785
1720,0.2384,0.043183088302612305
1721,0.2460,0.04549980163574219
1722,0.2523,0.04443478584289551
1723,0.2500,0.04474496841430664
1724,0.2483,0.044284820556640625
1725,0.2543,0.04361891746520996
1726,0.2609,0.04457497596740723
1727,0.2612,0.044905900955200195
1728,0.2784,0.04202389717102051
1729,0.3627,0.04238271713256836
1730,0.4009,0.0430448055267334
1731,0.3070,0.043653011322021484
1732,0.2970,0.04493594169616699
1733,0.2301,0.04321002960205078
1734,0.1731,0.04477691650390625
1735,0.1679,0.04500007629394531
1736,0.2227,0.04485893249511719
1737,0.3194,0.047345876693725586
1738,0.3219,0.04647493362426758
1739,0.3248,0.0463101863861084
1740,0.3178,0.04389595985412598
1741,0.3313,0.046484947204589844
1742,0.3280,0.04420924186706543
1743,0.3385,0.043849945068359375
1744,0.3460,0.044001102447509766
1745,0.3523,0.04340982437133789
1746,0.3590,0.0429539680480957
1747,0.3582,0.042981863021850586
1748,0.4179,0.04351997375488281
1749,0.3440,0.04390978813171387
1750,0.4051,0.04343581199645996
1751,0.4663,0.04502606391906738
1752,0.4310,0.044274091720581055
1753,0.0948,0.045042991638183594
1754,0.1335,0.044384002685546875
1755,0.2376,0.044777870178222656
1756,0.3213,0.04642605781555176
1757,0.3603,0.04866790771484375
1758,0.3765,0.04737710952758789
1759,0.3772,0.04792904853820801
1760,0.3847,0.04730391502380371
1761,0.3846,0.048052072525024414
1762,0.3687,0.04687690734863281
1763,0.3634,0.047187089920043945
1764,0.3668,0.04691505432128906
1765,0.3785,0.04746508598327637
1766,0.3835,0.04524493217468262
1767,0.3829,0.04588723182678223
1768,0.3627,0.04378914833068848
1769,0.1311,0.044580698013305664
1770,0.1755,0.04399609565734863
1771,0.2467,0.04421496391296387
1772,0.2893,0.04470705986022949
1773,0.2576,0.044458866119384766
1774,0.2575,0.043942928314208984
1775,0.3113,0.04692816734313965
1776,0.3445,0.04583001136779785
1777,0.3594,0.04725193977355957
1778,0.3644,0.04721403121948242
1779,0.3512,0.04585123062133789
1780,0.4140,0.04488205909729004
1781,0.3998,0.04664182662963867
1782,0.4087,0.04581594467163086
1783,0.4004,0.0491938591003418
1784,0.3798,0.04647517204284668
1785,0.3916,0.04634881019592285
1786,0.3886,0.04648709297180176
1787,0.3732,0.04432392120361328
1788,0.3767,0.04692721366882324
1789,0.2093,0.047293901443481445
1790,0.2898,0.04758191108703613
1791,0.1488,0.048487186431884766
1792,0.1951,0.046861886978149414
1793,0.2259,0.04771995544433594
1794,0.2849,0.0461728572845459
1795,0.3532,0.04644131660461426
1796,0.3350,0.04511904716491699
1797,0.3523,0.04663705825805664
1798,0.3912,0.045857906341552734
1799,0.3915,0.047055959701538086
1800,0.3920,0.04951882362365723
1801,0.3836,0.048918962478637695
1802,0.3691,0.05012178421020508
1803,0.3567,0.04960918426513672
1804,0.3593,0.04804396629333496
1805,0.3520,0.047844886779785156
1806,0.3448,0.04915189743041992
1807,0.3312,0.05102109909057617
1808,0.3285,0.047154903411865234
1809,0.3303,0.04786205291748047
1810,0.1023,0.04670310020446777
1811,0.1627,0.045526981353759766
1812,0.0571,0.04750704765319824
1813,0.0847,0.048116207122802734
1814,0.1242,0.04644894599914551
1815,0.0140,0.04807901382446289
1816,0.0175,0.04614615440368652
1817,0.0650,0.04703187942504883
1818,0.1190,0.047991037368774414
1819,0.1684,0.04770994186401367
1820,0.2181,0.046488046646118164
1821,0.2437,0.047837018966674805
1822,0.2667,0.04768991470336914
1823,0.2727,0.04722785949707031
1824,0.2662,0.047527313232421875
1825,0.2523,0.048761844635009766
1826,0.2411,0.04683184623718262
1827,0.2292,0.04746818542480469
